C,SETP.WORLD,DVD_DISPATCH_UNIT_SCADA,AEMO,PUBLIC,DUID,9:36:25,1.74E+12,MONTHLY_ARCHIVE,1.74E+12
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,MSTUART2,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,MSTUART3,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,MTGELWF1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,MTMILLAR,33.1,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,MURRAY,310.5,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,MUSSELR1,30.5,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,MUWAWF1,22.86,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,MUWAWF2,55.1,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,MWPS1PV1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,MWPS2PV1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,MWPS3PV1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,MWPS4PV1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,NBHWF1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,NEVERSF1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,NEWENSF1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,NEWENSF2,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,NPS,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,NUMURSF1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,NYNGAN1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,OAKEY1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,OAKEY1SF,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,OAKEY2,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,OAKEY2SF,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,OAKLAND1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,OSB-AG,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,PALOONA,29.24,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,PAREPS1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,PAREPW1,88.53,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,PARSF1,0.00153,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,PIBESS1,0.818,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,PIONEER,43.700001,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,POAT110,13.2048,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,POAT220,4.43,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,POR01,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,POR03,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,PORTWF,-0.5,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,PPCCGT,186.97421,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,PTSTAN1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,PUMP1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,PUMP2,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,QBYNB1,-0.1545,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,QPS1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,QPS2,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,QPS3,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,QPS4,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,QPS5,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,RANGEB1,-1.56,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,REECE1,99.4381,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,REECE2,99.01001,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,REPULSE,12.267643,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,RESS1,-0.12412,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,RIVNB2,-0.16001,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,ROMA_7,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,ROMA_8,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,ROWALLAN,5.952529,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,ROYALLA1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,RPCG,12.9,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,RRSF1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,RT_NSW1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,RT_NSW2,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,RT_NSW3,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,RT_NSW4,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,RT_NSW5,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,RT_NSW6,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,RT_QLD1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,RT_SA1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,RT_SA2,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,RT_SA3,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,RT_SA4,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,RT_SA5,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,RT_SA6,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,RT_TAS1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,RT_VIC1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,RT_VIC10,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,RT_VIC11,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,RT_VIC12,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,RT_VIC2,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,RT_VIC3,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,RT_VIC4,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,RT_VIC5,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,RT_VIC6,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,RT_VIC7,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,RT_VIC8,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,RT_VIC9,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,RUBICON,0.405,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,RUGBYR1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,RYANCWF1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,RYEPARK1,53.81213,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,SALTCRK1,0.23,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,SAPHWF1,191.94781,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,SEBSF1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,SHGEN,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,SHOAL1,42.980003,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,SHPUMP,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,SITHE01,0.184,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,SMCSF1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,SNAPPER1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,SNOWNTH1,75.8,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,SNOWSTH1,83.6,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,SNOWTWN1,63.80534,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,SNOWYP,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,SNUG1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,SRSF1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,STAN-1,232.97633,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,STAN-2,234.19403,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,STAN-3,232.18163,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,STAN-4,233.37369,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,STARHLWF,1.29962,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,STOCKYD1,7.57,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,STUBSF1,0.00458,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,STUBSF2,0.00458,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,STWF1,127.45983,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,SUNRSF1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,SUNTPSF1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,SWAN_E,-0.58,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,TALWA1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,TALWB1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,TARALGA1,2.24125,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,TARONG#1,205.8,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,TARONG#2,203.40001,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,TARONG#3,205.10001,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,TARONG#4,205,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,TARRALEA,67.2,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,TB2B1,-0.65775,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,TB2SF1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,TBSF1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,TIB1,-0.7,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,TNPS1,348.625,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,TORRB1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,TORRB2,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,TORRB3,40,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,TORRB4,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,TREVALLN,16.89952,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,TRIBUTE,72.37,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,TULLYSM1,-0.2,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,TUMUT3,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,TUNGATIN,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,TVCC201,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,TVPP104,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,UPPTUMUT,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,URANQ11,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,URANQ12,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,URANQ13,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,URANQ14,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,VBB1,26,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,VP5,599.38354,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,VP6,544.40137,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,VPGS1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,VPGS2,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,VPGS3,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,VPGS4,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,VPGS5,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,VPGS6,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,W/HOE#1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,W/HOE#2,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,WAGGNSF1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,WALGRV1,-0.20757,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,WANDB1,10.09494,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,WANDSF1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,WARWSF1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,WARWSF2,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,WATERLWF,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,WAUBRAWF,45.965,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,WDBESS1,-3.76622,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,WDGPH1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,WELLSF1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,WELNSF1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,WEMENSF1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,WGWF1,0.2,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,WHITSF1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,WINTSF1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,WKIEWA1,24.9,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,WKIEWA2,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,WLWLSF1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,WLWLSF2,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,WOLARSF1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,WOODLWN1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,WOOLGSF1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,WOOLNTH1,13.969999,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,WPWF,31.95,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,WRSF1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,WRWF1,69.46638,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,WSTWYSF1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,WTAHB1,-4.13748,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,WUNUSF1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,WYASF1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,YABULU,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,YABULU2,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,YAMBUKWF,-0.2,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,YARANSF1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,YARWUN_1,119.91,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,YATSF1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,YENDWF1,0.54,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,YSWF1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,YWPS4,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,YWPS1,0,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,YWPS2,358.75,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:35,YWPS3,384.1875,1/01/2025 1:30,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,ADPBA1,0.664,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,ADPPV1,0,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,AGLHAL,0,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,AGLSOM,0,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,ANGAST1,-0.1,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,ARWF1,38.7,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,AVLSF1,0,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BALB1,0,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BALDHWF1,0,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BANGOWF1,18.69902,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BANGOWF2,0,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BANN1,0,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BARCALDN,0,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BARCSF1,0,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BARKIPS1,0,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BARRON-1,0,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BARRON-2,0,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BASTYAN,76.16,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BBATTERY1,-0.81048,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BBTHREE1,0,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BBTHREE2,0,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BBTHREE3,0,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BDL01,0,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BDL02,0,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BERYLSF1,0,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BHB1,-0.33989,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BLOWERNG,55.1,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BLUEGSF1,0,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BLUFF1,0.2,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BLYTHB1,-0.56,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BNGSF1,0,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BNGSF2,0,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BOCORWF1,20.48,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BODWF1,42.46122,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BOLIVPS1,0.00001,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BOMENSF1,0,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BOWWBA1,0.282,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BOWWPV1,0,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BRAEMAR1,0,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BRAEMAR2,0,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BRAEMAR3,0,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BRAEMAR5,0.18128,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BRAEMAR6,0,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BRAEMAR7,0.02014,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BROKENH1,0,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BRYB1WF1,0,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BRYB2WF2,0,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BULBES1,-0.67,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BULGANA1,65.5,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BUTLERSG,9.499998,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BW01,651.87762,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BW02,376.849,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BW03,677.00006,1/01/2025 1:35,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 1:40,BW04,677.43951,1/01/2025 1:35,,
